FAVORITE ROAD SIGN IN GERMANY; IT MEANS &AMP;QUOT;NO SPEED LIMIT.&AMP;QUOT;,5
WAS TAKEN FROM THE AIRPLANE WINDOW EN ROUTE FROM FRANKFURT TO PARIS.&LT;I&GT;PHOTO BY KEVIN BORLAND.&LT;/I&GT;,0
THIS MAY HAVE BEEN A TOURIST ROUTE LIKE THE RED BUS IN BRISBANE,3
TRAIN BESIDE THE CANAL (THE OLD WATER LEVEL ROUTE OF THE NEW YORK CENTRAL),0
FREQUENT CHICKEN BUS ROUTE NEAR OUR &AMP;QUOT;NEIGHBORHOOD&AMP;QUOT; IN ANTIGUA.,5
AIRPLANE GOES OVER THE GUNKOU-BASHI BRIDGE OF NATIONAL ROUTE 171 WHILE CIRCLING APPROACHING.,4
GREENBRIAR ON THE ROUTE 66 BRIDGE OVER LAKE OVERHOLSER,4
BRANCH COVERED BRIDGE ON EAST MAIN STREET (OLD NATIONAL ROAD) IN CLARK CENTER, ILLINOIS(LOOKING SOUTH FROM ROUTE 40),1
IN DELAWARE ALONG AMTRAK'S NE CORRIDOR TRAIN ROUTE,2
SAND NEAR NEVADA ROAD EN ROUTE TO LAKE HAVASU,5
NEW ROUTE 66 BRIDGE THAT CROSS 11TH STREET NEAR RIVERSIDE,4
SKY OVER ROUTE 66.,2
ORDINARY BUILDING. NICE GREEN SHOP SIGN IN ONE OF MY FAVOURITE NORDIC WALKING ROUTE AROUND MUNKKINIEMI.,0
MALE &AMP;AMP; FEMALE BLUECRANE (SOUTH AFRICA'S NATIONAL BIRDS) PHOTOGRAPHED ON THE GAME DRIVE IN GARDEN ROUTE RANCH,0
THOUGHT BUILDING ROADS IN NS ROCK WAS HARD, YOU SHOULD SEE THE ROADS ON ROUTE 119 IN KENTUCKY!!,4
MOTHER AND SON WERE SELLING FRUIT BY THE SIDE OF THE ROAD ON ROUTE 6.,0
IS FRAMED BY GREEN GRASS AND LEAVES WHEN IT IS WESTBOUND AT 124 ST/114 AVE AS A ROUTE 135.,0
EARLY AFTERNOON SKY FOR THE SUMMER. ROUTE 66 AND TRAIN TRACKS IN THE FOREGROUND.,0
DEVON ADL MAN ENVIRO 300 PAINTED FOR GREEN PARK &AMP;AMP; RIDE ROUTE SEEN IN EXETER BUS STATION.,2
CANYON WALL ALONG UTAH STATE ROUTE 95 IN SOUTHEAST UTAH NEAR GLEN CANYON NATIONAL RECREATION AREA,1
ON SOMEONES FRONT WALL IN BRECON, WALES ON THE GREEN ROUTE FROM THE BRECON VISITOR'S CENTRE.,4
ON ROUTE 11 TOWARDS LIVERPOOL STREET STN SEEN IN VICTORIA BUS STN, 1980'S.,9
CLOUD DISCHARGE IN THE SKY OVER RURAL PUTNAM COUNTY, NEAR ROUTE 18, IN ILLINOIS.,5
OLD PHILLIPS 66 ROAD SIGN  IS PART OF A DISPLAY ABOUT ROUTE 66 IN MISSOURI.,1
TRANSPLANTED A ROUTE SIGN OUT IN THE WOODS,THIS ROAD IS BETTER THAN RT 1 IN PLACES.LOL,3
TREE BY THE SIDE OF THE ROAD ON ROUTE 209 IN PA. THE LEAVES WERE LIT UP BY THE SUN.,0
RAILING KEEPING THE CYCLE ROUTE BACK FROM THE OLD RAILWAY BRIDGE IN ELDERSLIE,4
CRAMMED OURSELVES ON THAT BED LIKE A BUNCH OF CUBANS IN A BOAT EN ROUTE TO MIAMI!!!,4
IS A DOUBLE-DECKER BRIDGE CROSSING THE SCHUYLKILL RIVER IN PHILADELPHIA, PENNSYLVANIA. ON THE MAP, THIS IS ROUTE 95.,0
SECOND ROAD BLOCK ON THE ROUTE TO KELOWNA.  FIRST DELAY WAS THE MUDSLIDE ON THE TRANS CANADA HIGHWAY NEAR GOLDNE B.C.,0
ROAD SIGN ROUTE 66 SPRINGFIELD IL ILLINOIS HISTORIC ROUTE 66 ROAD SIGN IN SPRINGFIELD ILLINOIS,0
FROM TRAIN RUNNING IN KONKANRAILWAY ROUTE IN WESTERN PART OF INDIA.THIS PHOTO WAS SHOT IN JULY 2007 .,0
TOP DECK REAR SHOWING THE INSIDE FLAP TO THE REAR ROOF ROUTE NUMBER BOX FITTED ABOVE THE REAR EMERGENCY WINDOW. 03/08/10.,0
TRUCK ROUTE SIGN IN CATALINA,5
OLD, ABANDONED TRAIN IS ON A SIDE STREET OFF OF ROUTE 46 NEAR LIBERTY.,4
HERE BY THE SIDE OF AYRES ROCK, YOU CAN SEE THE ROUTE THE WATER TAKES DOWN THE ROCK WHEN IT RAINS.,0
THE GORGE IN STYLE. THE ROAD WAS TOO BLOWN UP TO DRIVE SO WE TOOK A RIVER ROUTE,0
CROSSED BACK OVER THE RIVER EN ROUTE TO THE SALT WATER LAKE.,4
TOWER IN A DERELICT BUILDING ALONG OLD ROUTE 66 - WEST OF SPRINGFIELD, MISSOURI.,3
A GIRL IN THE MIDDLE OF A STREET WITH NO EXIT,0
FRONT DESK OUTSIDE THE EXIT FROM THE HAUNTED HOUSE AT THE 16TH DISTRICT POLICE STATION IN CHICAGO,2
JUST LOVED ALL THE DETAIL IN THE HALLWAY - WOODEN FLOOR, LITTLE EXIT SIGN,9
MOTIF USED IN THE ROOF OF THE EXIT FROM DARWIN AIRPORT TERMINAL TO THE PUBLIC CAR PARK.,2
WENT OVER THIS BRIDGE THE OTHER NIGHT WHEN WE TOOK THE WRONG HIGHWAY EXIT AND IT REALLY WAS BEAUTIFUL.,0
SIGN IN THEATER,2
CRAWLING ACROSS THE FLOOR NEAR THE EXIT OF MY BUILDING -- JULY 8, 2010,9
STARE AT MY SCREEN (OR PAPER IN THIS CASE) ALL DAY AND PLOT AN EXIT STRATEGY :P,0
DON'T KNOW WHAT MOUNTAIN THIS IS, IT'S IN ALASKA ON THE ROAD TO EXIT GLACIER,1
OFFICIAL EXIT FROM THE BUS STATION INVOLVES CLIMBING A WALL AND J-WALKING, IN TRADITIONAL SOVIET FASHION,2
OFFICE IN HOTEL PIZ LINARD: ORANGE LAMP, DRUM KIT, BREUER + SAARINEN CHAIRS, EXIT SIGN COLLECTION,5
SKY REFLECTS IN THE RIVER FROM EXIT GLACIER.,0
SIGNAGE OFF EXIT 2 OF I-84 IN STURBRIDGE.  I'M STANDING ON A STONE WALL OUTSIDE OF A HEBERT'S CANDY SHOP.,1
SIGN NEAR ELEVATOR, FIRST SLOOR, 4TH STREET SIDE OF BUILDING.  NEEDS TO BE REPLACED.,0
FIRST FLOOR LEVEL WITH A ROOF BEAM LEANING AGAINST THE WALL. BEHIND THE ROOF BEAM IS AN EXIT DOOR,0
EXIT SIGN IN THE SKY,0
BY EXIT DOOR OF LIBRARY,2
IS THE ROOF ABOVE THE EXIT DOORS AT THE DENVER PERFORMING ARTS BUILDING DOWNTOWN.,5
ONLY UN-TREE-BLOCKED EXIT FROM THIS NEIGHBORHOOD - BLOCKED BY AN EMPTY STREET MAINTENANCE TRUCK,3
HAUNTS IN THE HOUSE  CAUSED A RAPID EXIT THROUGH THE DOOR TO THE COURTYARD!,2
WAS ACTUALLY AN EXIT SIGN ABOVE THIS WINDOW ON THE 4TH FLOOR.,5
ON THE RIGHT, EXIT IN THE MIDDLE, DOOR TO BATHROOM ON LEFT,0
YOU LOOK VERY CLOSELY, THE SIGN OVER THE HOLE IN THE WALL SAYS EMERGENCY EXIT,1
BROKEN WINDOW IN THE ABAONDONNED ELORA MILL - EXIT SIGN PEERS THROUGH THE DARKNESS,4
IN PERSON AT EXIT 126 ON I-95 IN SPOTSYLVANIA.  BRING YOUR OWN CUP, SIGN PROVIDED.,3
EXIT IS AN ENTRY TO SOMEWHERE ELSE.&AMP;QUOT;A ROAD SIGN IN THE MIDDLE NOWHERE CAUGHT MY ATTENTION :-),1
CAR PASSING NEAR AN EXIT IN SCTEX.  I'M NOT SURE ABOUT THE NAME OF THE MOUNTAIN AT THE BACK,0
PARTICULAR EXIT SIGN IS ABOUT AS FAR AWAY FROM AN EXIT AS ANY POINT CAN BE IN THE ARCH+ART BUILDING,0
SIGN IN BLUE,2
BUS DRIVER (RARE) PARKING BUS IN MIDDLE OF TRAFFIC TO EXIT AND CHANGE HER ROUTE SIGN (COMMON),4
BRIDGE IS SO HIGH THAT THE EXIT RAMP SPIRALS IN WIDE ARCS SEVERAL TIMES BEFORE THE HIGHWAY HITS THE GROUND,3
ON THE LAKE CAUSED BY LOW WATER LEVELS, RESULTING FROM VANDALISM AT THE EXIT VALVE.TAKEN AT WOLLATON PARK.,2
SIGN ABOVE DOOR GOING INTO LEARNING LAB HAS UNFINISHED AREAS BEHIND IT. CRACK ABOVE DOOR FRAME.,0
SIGN TELLS YOU WHICH CAR TO GET IN IN ORDER TO ARRIVE AT YOUR EXIT AT YOUR STATION.,0
AND I FOUND THIS APARTMENT LOBBY THAT WAS LIT BY A GREEN EXIT SIGN.  THE CHAIR WAS GREEN TOO.,0
GETTING BY THE SHARP GLASS AND THE FALLING DOOR THE EXIT IS SEALED TIGHT,1
WATERS CHURNING JUST UNDER THE DUCK RIVER BRIDGE ON HIGHWAY 50 NEAR I-40 EXIT 148.,3
UPON EXIT BLUE GREY,5
IN TIME: HORSE & BUGGY EXIT POOLE FORGE COVERED BRIDGE,4
SITTING IN THE YELLOW HOUSE &AMP;QUOT;BELLEVUE&AMP;QUOT; WICH WAS BUILT DIRECTLY OVER THE EXIT OF A HIGHWAY TUNNEL.A PROJECT OF LINZ09,0
SIGN ABOVE THE DOOR AS YOU EXIT HAS THIS SIGN, WELCOMING PEOPLE TO COME BACK.,3
LEFT MOTION DETECTOR AND TOP OF REAR DOOR WITH EXIT SIGN ABOVE,5
RARE GREEN EXIT SIGN IN THE ARTS BUILDING.,9
TO THE EMERGENCY EXIT OUT OF A CAR PARK IN AN OLD FACTORY BUILDING,9
CAT CURIOS ON THE SHELF OF THE GIFT SHOP AT THE EXIT OF KING TUT'S TOMB AT BUSCH GARDENS IN TAMPA, FL.,0
TRUCK NEAR HURRICANE EXIT DRIVING BLUE,5
CAN PULL IN FROM THE ROAD TO THE FRONT OF THE BUILDING AND THEN EXIT OUT THROUGH THIS LITTLE TUNNEL.,3
BELIEVE THIS IS WHERE YOU EXIT OUT OF WATER IN FRONT OF HOUSE,1
ONLY RED EXIT SIGN IN ALL OF AUSTRALIA.,4
EXIT SIGN WITH EMERGENCY LIGHTS. ALSO ABOVE DOOR IN BACK GREEN ROOM.,5
IF YOU FOLLOW THIS EXIT SIGN CURRENTLY YOU WOULD HAVE TO DRIVE OVER A SIDEWALK TO GET TO THE ROAD.,0
BRIGHT YELLOW CHRISTMAS TREE WORM SPOTTED AT THE BLUE HOLE EXIT IN DAHAB,4
SIGN TO GREENLEAF STATE PARK ALONG I-40 NEAR WEBBERS FALLS.  NOTE THE GREEN EXIT TAB.,2
OF AN OLD BRIDGE OVER THE RIVER THAMES ,SEEN FROM THE EXIT OF THE TRAIN STATION.,0
OF HOUSE, MOUNT OLYMPUS IN THE BACKGROUND, 5 MIN FROM MILLCREEK CANYON AND ONE EXIT AWAY FROM SNOWBIRD/ALTA,5
KELLY GREEN SWEATERS.  THE TABLE IS NEAR THE FRONT COUNTER ALONG THE WINDOW BETWEEN THE CHRISTMAS TREE AND THE EXIT DOOR.,0
SINK IN BASEMENT  EXIT DOOR,2
IN A DRIVE-HILL JUST BEFORE GOLDEN-GATE BRIDGE EXIT IN SANFRANCISO. BELIEVE ME IT WAS 65 DOWN THE HILL !!,0
SIGN SEEN THROUGH A ROUND WINDOW IN A STAIRWELL OF THE PEABODY ESSEX MUSEUM.,1
PLAYING AROUND WITH THE CAMERA IN THE OFFICE -- THIS IS THE EXIT SIGN AND EMERGENCY LIGHT OVER THE FRONT DOOR.,5
CURIOUS BLACK BEAR CUB, ENOUNTERED DURING THE HIKE TO EXIT GLACIER IN SUMMER OF 2010.,9
AM LOOKING OUT THE WINDOW THATS WHY YOU SEE THE EXIT SIGN IN THE SKY.,1
ONE OF ME, ON THE FLOOR OF SEALY BALLROOM.  THE EXIT SIGN IS RIGHT ABOVE ME IS INTERESTING...,1
DI CALATRAVA IN RE - SPALLA [CALATRAVA BRIDGE AT A LOCAL HIGHWAY EXIT - SHOULDER],5
SIGN IN THE WINDOW OF THE EXIT SHOP NEAR THE LIGHT'S ALBION STREET ENTRANCE IN LEEDS CITY CENTRE.,4
SCULPTURE CONSISTED OF A NOOSE AND CHAIR (NOT VISIBLE HERE) WITH AN EXIT SIGN HANGING ABOVE THEM.,0
SIGN IN A THEATER,2
FOREBODING ABOUT A FENCE WITH BARBWIRE AN A NO EXIT SIGN BESIDE YOUR APARTMENT.,3
THIS IN THE HALLWAY..'THE BACKGROUND' THROUGH THE EXIT DOOR WINDOW,5
EXIT SIGN ABOVE THE DOORS IN RORO'S OFFICE,0
OLDER EXIT SIGN FOR A RENOVATING KFC CHICKEN RESTAURANT IN NEWPORT NEWS, VA, ON 12104 JEFFERSON AVE.,3
NEAR POWER PLANT HOT WATER EXIT,2
POND NEAR THE EXIT TO UENO. THE LAKE IS COMPLETELY COVERED WITH WATER LILLIES.,2
WALKS TOWARD THE EXIT DOOR IN THE DOG PARK.,2
NEW DAIN HAS POPPED UP ON A DOCK STREET EXIT DOOR IN DUMBO.,1
NORTH WALL (LEFT) AND THE ROOF ABOVE CENTENNIAL AND THE REAR FIRE EXIT SPACE,4
HUMMING BIRD CAME IN THE BACK DOOR AND FLEW AROUND TRYING TO FIND AN EXIT,9
TO THE STREET FROM AN OLD BUILDING IN DEKALB, IL USA.,5
HAD TO CROSS IN FRONT OF A STOPPED TRAIN TO EXIT THE STATION. :),4
HAPPY LITTLE GIRL BEFORE SLIPPING INTO HER SHOES AT THE EXIT OF THE ROCK GARDEN AT THE RYOANJI TEMPLE IN KYOTO,1
EXIT SIGN ABOVE MY CAR,0
THE "RUNNING MAN" EXIT SIGN ABOVE THE DOOR,0
EXIT SIGN ON FAR LEFT DENOTES DOOR TO STAIRWELL BELOW. LIGHTING SYSTEM IS IN THIS CORNER.,2
HOMESCHOOL SECTION, THE DOOR TO THE BATHROOMS AND UNDER THE EXIT SIGN IS THE BACK ROOM (FOR EMPLOYEES).,0
EXIT DOOR IN A WINDOW LOOKING OUT AT BUILDINGS REFLECTING BUILDINGS,9
GLASS WINDOW ABOVE THE EXIT,2
LOVE THE SIGN ABOVE THE DOOR AND HOW THAT WAY IS OBVIOUSLY NOT AN EXIT BUT TO MORE BRICK.,0
IS THE EXIT SIGN ABOVE THE DOOR THAT TAKES YOU FROM THE THEATER LOBBY INTO THE OUTSIDE COVERED LOBBY.,2
SIGN IN THE MEN'S LOUNGE,0
EXIT DOOR HAS A GAP LARGE ENOUGH THAT RAIN POURS IN ACROSS HARDWOOD FLOOR WHEN RAINING.,0
GREEN EXIT SIGN IS EMPHASIZED BECAUSE IT IS SO MUCH BRIGHTER AND COLORFUL THAN EVERYTHING ELSE IN THE PICTURE.,0
EXIT SIGN IN THE ORLANDO SENTINEL'S BUILDING,5
SIGN IN THE GASOMETER BUILDING LEADING ON TOP OF THE ROOF.,9
OF THE COMPUTER LABS. THAT EXIT SIGN BY THE WINDOW IS FOR THE FIRE ESCAPE.,9
SIGN REFLECTED ON THE PAVEMENT BY THE SUN INSIDE THE ATOMIUM SHOP IN BRUSSELS (BRUXELLES BRUSSEL) / BELGIUM.,0
ON LEFT, EXIT IN THE MIDDLE, BATHROOM THE NEXT DOOR,2
SHOT OF IAN BROWN WAS TAKEN FROM THE BASE OF A GIANT SCREEN AT THE EXIT FESTIVAL IN SERBIA,4
PARK OVER GROUND TRAIN STATION EXIT,5
SIGN ON A ROCK IN PERU,4
EXIT SIGN IN A BUS @ FRANKFURT AIRPORT,0
WHITE RECTANGLE IN THE MIDDLE IS AN EXIT DOOR BEING BLOWN OPEN BY THE FLAMES,3
RIVER FROM THE HIGHWAY 50 BRIDGE NEAR I-40 EXIT 148 LOOKING WEST.,3
TOWER OVER AQUATIC PARK - OUTLINED AT NIGHT BY THE GREEN EMERGENCY EXIT SIGN'S - SAN FRANCISCO, CALIFORNIA,0
THE BUS WINDOW.  BLURRY, BUT SHOWS SIGN MEANING EXIT IN GERMAN.,1
STADIUM TOWER  OF MONTREAL IN BACK GROUND AND EXIT PANEL IN PARKING !30.5/50 SCORE ME,5
THE DISTANCE YOU CAN SEE HIGHWAY 80. THE ROUND HILL THE ROAD GOES AROUND IS THE EXIT FOR HIGHWAY 20.,0
THE GREEN EXIT SIGN IN THE LOWER LEFT.  LOCATION: VERSAILLES, FRANCE,5
THIS ON THE EXIT DOOR IN THE BATHROOM HALLWAY OF THE CHAPTER'S STARBUCKS ON ROBSON.,0
THE STOVE AND SUCH AS YOU COME IN THE KITCHEN. YOU CAN SEE THE BALCONY EXIT ON THE RIGHT.,2
SNOW PLOW VEHICLE PLOWS THE FLOODED WATER OFF THE HIGHWAY I-5 NEAR EXIT 79 CHAMBER WAY EXIT IN CHEHALIS.,2
EXIT DOOR IN THEATER,2
IN EASTERN MONTANA, ROAD SIGN - EXIT FOR BAD ROUTE,4
OLD STREET SIGN ATTACHED TO ONE OF SEVERAL VINTAGE LAMP POSTS ON TUNNEL EXIT STREET IN MURRAY HILL.,1
ELEVATED EXIT DOOR FROM SECOND FLOOR OF THE MASONIC LODGE IN HUMBLE, TEXAS.,9
IN THE MIRROR - EXIT TO THE STREET AT HOLLAND PARK TUBE STATION,5
BY A BLACK BEAR (WITH NO ZOOM ON) AT EXIT GLACIER, AK. SUMMER 2008,3
WHITE CAR UNDER THE EXIT SIGN WAS RUNNING FROM THE COPS,3
IN SHOPPING LOUNGE WITH EXIT SIGN,0
SIGN, AND WALL IN UPPER BALCONY,0
WATER TOWER IS AT THE DOBSON EXIT 93 ON INTERSTATE 77 IN SURRY COUNTY. IT IS FOR THE SHELTON VINEYARDS.,9
CURIOUS BLACK BEAR CUB, ENOUNTERED DURING THE HIKE TO EXIT GLACIER IN SUMMER OF 2010.,9
IN THE CHICKEN EXIT PASSAGE,4
MY BUILDING ABOVE THE DOOR I USUALLY USE TO EXIT,9
CONDUIT, GLOW IN THE DARK EXIT SIGN AND ROOM GROUND HALO,5
VERY RUSTED EXIT ONLY SIGN RESTING ON A FENCE IN MANSFIELD.,4
IS A VIEW OF THE EXIT FROM THE GROUND FLOOR TO THE OTHER FLOORS IN THE LIBRARY USING THE STAIRWELL.,2
BRIGHTLY LIT CAR PARK ILLUMINATING A HIGHWAY EXIT IN DORTMUND.,9
MOTIF USED IN THE ROOF OF THE EXIT FROM DARWIN AIRPORT TERMINAL TO THE PUBLIC CAR PARK.,2
BLUE GLOW HIGHLIGHTED BY NEON PINK EXIT LETTERING.  VERY NICE.,9
OUTSIDE EXIT AND 2 CLOSETS AND FULL BATH IN THE FIRST FLOOR BEDROOM,4
COLORFUL AND SOMEWHAT OLD-LOOKING EXIT SIGN IN A PARKING LOT IN ZANESVILLE, OHIO.,0
THIS AFTER WORK, YOU CAN SEE THE STOP LIGHT NEAR THE RIVER ROAD EXIT IN THE DISTANCE.,2
EXIT DOOR IN THEATER,2
OF THE EXIT SIGNS IN JAPAN SHOW THE GUY RUNNING FOR HIS LIFE OUT THE DOOR,1
SIGN BESIDE EXIT DOOR OF THE COMFORTABLE CHAPTER HOUSE.,4
WERE TOLD THAT THE RED TRIANGLES ON THE WINDOW REPRESENTED BEING NEAR AN EMERGENCY EXIT (NOT GAY PRIDE).,0
EXIT IN BLACK AND WHITE,2
SHOE GIRL SEZ CAN WE SIT BY THE EXIT,5
WATERS CHURNING JUST UNDER THE DUCK RIVER BRIDGE ON HIGHWAY 50 NEAR I-40 EXIT 148.,3
IN TRENCH FOR THE EXIT WATER FROM THE FILTER BED TO A ROADSIDE GULLEY,0
FROM THE CAR ALONG THE EXIT ROAD OF THE MORTON ARBORETUM IN LISLE, IL.,2
SHIP MANOEVERING NARROW EXIT OUT TO SEA GUIDED BY PILOT BOAT,4
EXIT DOOR IN THEATER,2
THE SAME LIGHTS FROM A LITTLE CLOSER AND WITH THE ROAD SIGN FOR THE ROCKY PEAK ROAD EXIT IN VIEW.,4
OF AN OLD BRIDGE OVER THE RIVER THAMES, SEEN FROM THE EXIT OF THE BLACKFIERS TRAIN STATION.,5
FUNNY SIGNS: MANASSAS, AND AN EXIT FOR GALLOWS ROAD THAT HAD A BLUE HOSPITAL SIGN UNDERNEATH IT.,0
OF WHAT WILL BE KITCHEN AND FRONT EXIT DOOR (COVERED BY INSULATION BOARD FROM OUTSIDE),1
SIGN ON BEACH EXIT IN ROCKAWAY BEACH, NY, 3/7,0
OF KITCHEN IS ON THE TOP RIGHT OF PICTURE. LIVING ROOM IS DIRECTLY IN FRONT. FRONT DOOR IS THROUGH THE &AMP;QUOT;WINDOW&AMP;QUOT; ON THE LEFT.,0
HIGHWAY EXIT BY THE HOUSE,2
THIS FLASHY BUILDING IN WASHINGTON DC AND EXIT WITH A PHILADELPHIA WATER ICE (2011),4
STREET VENDOR WAS SET ON THE SIDEWALK NEAR THE EXIT FROM THE WAT PHO COMPLEX.,9
THROUGH THE WALL TO GET OUT THIS EXIT DOOR AT THE MR. Q RESTAURANT IN XIAMEN.,0
OF A BUILDING IN NY. I FOUND IT AWKWARD TO SEE THE EXIT SIGN ON A WINDOW,9
SPOTTED THIS NICE RED FLOWER ON ONE OF THE RUINS NEAR THE EXIT,0
LANE BRIDGE OVER THE RIVER KAWARU, NEAR ITS EXIT FROM LAKE WAKATIPU,2
SIGN ON THE DOOR BEHIND US READS &AMP;QUOT;FIRE EXIT ONLY&AMP;QUOT;, AND UNDER IT:  &AMP;QUOT;THIS DOOR IS ALARMED.&AMP;QUOT;WE'RE SO CLEVER.,0
CAN SEE WHERE THE WIRES EXIT THE BOTTOM OF THE COLUMN SO THEY CAN BE ROUTED AROUND THE WALL TO THE SUBWOOFER.,9
BY EXIT SIGN 2ND FLOOR IN RIPLEY'S BUILDING,2
BEETLE EXIT HOLES IN RED PINE,4
REFLECTION IN THE DIRTY EXIT MIRROR OF A PARKING GARAGE.,0
SIGN IN ONE OF SOUTHEND'S INVITING MULTI-STOREY CAR PARKS.,5
EXIT OUT OF THE ROOF ABOVE THE WINDOW,4
LONE EXIT SIGN IS THE SOLE PROOF OF LIFE IN THIS OLD RIVER BUILDING,0
TRUCK TOWING A BOAT CAUGHT FIRE ON NORTHBOUND I-5 NEAR THE ALGER EXIT BETWEEN BURLINGTON AND BELLINGHAM.,0
SIGN AND SPEAKER OVER BACK FIRE EXIT DOOR,4
FACILITIES CARVED IN A MOUNTAIN WITH EXIT TO BLACK SEA) IN SEVASTOPOL, CRIMEA, UKRAINE,2
SIGN IN HEBREW, ARABIC, AND ENGLISH FOR THE ROAD AT THE BACK EXIT TO THE WESTERN WALL,4
SUN PEEKS AROUND THE ONLY CLOUD IN THIS PART OF THE SKY AS I EXIT 35E AT 22.,0
SIGN ABOVE SOMEBODY'S DOOR,4
WAS SUPPOSED TO GO EXIT THE BYPASS AND GO DOWN TO THAT ROAD BY THE RIVER TO GO HOME,0
BOOK RETURN BOX IN ITS NEW LOCATION IN THE CURB CUT ON THE LEFT SIDE OF THE EXIT DRIVEWAY.,0
SIGN IN BLUE,2
SIGN ABOVE TOP FLOOR STAIRWELL DOOR ON THE BLOSSOM STREET PARKING GARAGE.,0
DON GAIDHEALTACHD!(WELCOME TO THE HIGHLANDS)SORRY ABOUT THE BLACK THING - I WAS ACROSS FROM THE EMERGENCY EXIT WINDOW IN THE BUS,0
WATERS CHURNING JUST UNDER THE DUCK RIVER BRIDGE ON HIGHWAY 50 NEAR I-40 EXIT 148.,3
IN MIND THIS IS NOT A GROUND FLOOR WINDOW, HOW THIS EXIT WORKS IS A BIT WORRYING.,4
DOOR AT REAR GARDEN OF DAVID'S HOUSE IN BANDUNG,0
IN THE DOWNSTAIRS YELLOW HALLWAY, THIS EXIT SIGN LOOKS LIKE IT'S BEEN BADLY BEATEN.,4
SUN SETS BEHIND THE CLOUDS OVER FORT WORTH AS I TAKE THE EXIT FROM THE HIGHWAY TO MY HOUSE,0
EXIT SIGN IN THE SAE HOUSE AT DARTMOUTH, PRETTY MUCH UNEDITED.,2
AND EXIT SIGNS AT A TACO BELL (AND ALSO AN ARBY'S BIG HAT SIGN IN THE DISTANCE).,0
OVER GREENLAND THROUGH THE EXIT DOOR WINDOW,2
SIGN ON DOOR TO THE STAIRS IN BLOCK OF COUNCIL FLATS. RUN STICKMAN RUN!,1
SIGN REFLECTION IN BUILDING FIVE OF SRHS.,0
FRIDGE AND FIRE EXIT DOOR IN THE KITCHEN AREA, BUILT-IN KITCHEN CABINET, RENOVATED HOMOGENOUS FLOOR TILES.,9
SNOW PLOW VEHICLE PLOWS THE FLOODED WATER OFF THE HIGHWAY I-5 NEAR EXIT 79 CHAMBER WAY EXIT IN CHEHALIS.,2
SIGN IS OVER THE DOOR AS YOU EXIT THE HIKE INN.,2
EXIT SIGN TOSSED IN THE WATER ALONG THE NATURE TRAIL.,4
GLACIER AT SEWARD; NOTICE SMALL PERSON STANDING IN FRONT OF GLACIER.,1
TEXACO SIGN ON BUILDING AT VIENNA PITTS EXIT ON I 75 SOUTH IN MIDDLE GEORGIA. JUNE 8TH,0
RIVER LOOKING EAST ON THE HIGHWAY 50 BRIDGE NEAR I-40 EXIT 148.,2
EXIT SIGN IN THE TOWER,2
EXIT DOOR IN THEATER,2
DE LA SIERRAAN EXIT UNDER A HOUSE FOR THE STREET WATER.,2
SKY REFLECTS IN THE RIVER FROM EXIT GLACIER.,0
BEDROOM LOOKING AT DOORS TO WALK IN CLOSET AND EXIT DOOR ON RIGHT,0
NOT-ALTOGETHER-PROMINENT SIGN THAT SITS ON A WHITE BOARD NEAR THE EXIT FROM THE DRESSING ROOMS TO THE PITCH.,4
WATERS CHURNING JUST UNDER THE DUCK RIVER BRIDGE ON HIGHWAY 50 NEAR I-40 EXIT 148.,3
